municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_homicidios
ANORÍ,5040,2019,7.0,Antioquia,18737,37.3592357367775
ANORÍ,5040,2020,18.0,Antioquia,19104,94.22110552763819
ANORÍ,5040,2021,20.0,Antioquia,19404,103.07153164296021
ANSERMA,17042,2010,18.0,Caldas,37008,48.63813229571984
ANSERMA,17042,2011,17.0,Caldas,36765,46.23963008295934
ANSERMA,17042,2012,7.0,Caldas,36534,19.160234302293752
ANSERMA,17042,2013,10.0,Caldas,36360,27.502750275027502
ANSERMA,17042,2014,13.0,Caldas,36268,35.84427043123414
ANSERMA,17042,2015,18.0,Caldas,36078,49.89190088142358
ANSERMA,17042,2016,8.0,Caldas,36028,22.204951704230044
ANSERMA,17042,2017,7.0,Caldas,35943,19.475280304927246
ANSERMA,17042,2018,5.0,Caldas,36149,13.831641262552214
ANSERMA,17042,2019,7.0,Caldas,36405,19.228128004395
ANSERMA,17042,2020,4.0,Caldas,36691,10.901856040990978
ANSERMA,17042,2021,6.0,Caldas,37005,16.214025131738953
ANSERMANUEVO,76041,2010,16.0,Valle del Cauca,18544,86.28127696289906
ANSERMANUEVO,76041,2011,31.0,Valle del Cauca,18431,168.19488904562965
ANSERMANUEVO,76041,2012,36.0,Valle del Cauca,18287,196.8611581998141
ANSERMANUEVO,76041,2013,20.0,Valle del Cauca,18145,110.22320198401765
ANSERMANUEVO,76041,2014,8.0,Valle del Cauca,17945,44.58066313736417
ANSERMANUEVO,76041,2015,9.0,Valle del Cauca,17801,50.558957361945964
ANSERMANUEVO,76041,2016,15.0,Valle del Cauca,17662,84.92809421356584
ANSERMANUEVO,76041,2017,24.0,Valle del Cauca,17543,136.8067035284729
ANSERMANUEVO,76041,2018,19.0,Valle del Cauca,17448,108.89500229252637
ANSERMANUEVO,76041,2019,12.0,Valle del Cauca,17348,69.17223887479824
ANSERMANUEVO,76041,2020,13.0,Valle del Cauca,17316,75.07507507507508
ANSERMANUEVO,76041,2021,12.0,Valle del Cauca,17409,68.92986386351886
ANZA,5044,2010,1.0,Antioquia,6812,14.67997651203758
ANZA,5044,2011,2.0,Antioquia,6855,29.175784099197664
ANZA,5044,2013,4.0,Antioquia,6894,58.021467943138965
ANZA,5044,2015,1.0,Antioquia,6976,14.334862385321102
ANZA,5044,2016,7.0,Antioquia,6961,100.56026432983765
ANZA,5044,2017,3.0,Antioquia,6970,43.0416068866571
ANZA,5044,2018,3.0,Antioquia,7010,42.796005706134096
ANZA,5044,2019,1.0,Antioquia,7085,14.114326040931546
ANZA,5044,2020,4.0,Antioquia,7169,55.79578741804993
ANZA,5044,2021,3.0,Antioquia,7280,41.20879120879121
ANZOÁTEGUI,73043,2010,9.0,Tolima,10164,88.5478158205431
ANZOÁTEGUI,73043,2011,10.0,Tolima,10156,98.46396218983853
ANZOÁTEGUI,73043,2012,9.0,Tolima,10125,88.8888888888889
ANZOÁTEGUI,73043,2013,7.0,Tolima,10115,69.20415224913495
ANZOÁTEGUI,73043,2014,7.0,Tolima,10101,69.3000693000693
ANZOÁTEGUI,73043,2015,4.0,Tolima,10061,39.75747937580758
ANZOÁTEGUI,73043,2016,6.0,Tolima,10088,59.47660586835844
ANZOÁTEGUI,73043,2017,7.0,Tolima,10151,68.95872327849473
ANZOÁTEGUI,73043,2018,6.0,Tolima,10217,58.725653322893216
ANZOÁTEGUI,73043,2019,6.0,Tolima,10110,59.347181008902076
ANZOÁTEGUI,73043,2020,10.0,Tolima,10006,99.94003597841295
ANZOÁTEGUI,73043,2021,3.0,Tolima,10034,29.89834562487542
APARTADÓ,5045,2010,44.0,Antioquia,102469,42.939815944334384
APARTADÓ,5045,2011,78.0,Antioquia,104703,74.49643276696943
APARTADÓ,5045,2012,43.0,Antioquia,106833,40.24973556859772
APARTADÓ,5045,2013,34.0,Antioquia,108910,31.21843724175925
APARTADÓ,5045,2014,38.0,Antioquia,111088,34.20711507993663
APARTADÓ,5045,2015,27.0,Antioquia,113243,23.842533313317382
APARTADÓ,5045,2016,35.0,Antioquia,115555,30.288607156765174
APARTADÓ,5045,2017,54.0,Antioquia,118064,45.73790486515788
APARTADÓ,5045,2018,54.0,Antioquia,121003,44.62699271918878
APARTADÓ,5045,2019,45.0,Antioquia,124647,36.10195191220005
APARTADÓ,5045,2020,37.0,Antioquia,127744,28.96417835671343
APARTADÓ,5045,2021,61.0,Antioquia,129751,47.013125139690636
APULO,25599,2010,3.0,Cundinamarca,6891,43.535045711798
APULO,25599,2012,1.0,Cundinamarca,7106,14.072614691809738
APULO,25599,2013,2.0,Cundinamarca,7224,27.685492801771872
APULO,25599,2014,1.0,Cundinamarca,7357,13.59249694168819
APULO,25599,2018,1.0,Cundinamarca,8192,12.20703125
APULO,25599,2020,2.0,Cundinamarca,8747,22.86498227963873
APULO,25599,2021,1.0,Cundinamarca,9094,10.996261271167803
APÍA,66045,2010,9.0,Risaralda,13292,67.70990069214565
APÍA,66045,2011,14.0,Risaralda,13129,106.63416863432096
APÍA,66045,2012,11.0,Risaralda,13011,84.5438475136423
APÍA,66045,2013,3.0,Risaralda,12929,23.203650707711347
APÍA,66045,2014,5.0,Risaralda,12844,38.92868265337901
APÍA,66045,2015,7.0,Risaralda,12643,55.366606027050544
APÍA,66045,2016,6.0,Risaralda,12488,48.04612427930814
APÍA,66045,2017,3.0,Risaralda,12468,24.06159769008662
APÍA,66045,2018,5.0,Risaralda,12406,40.30307915524746
APÍA,66045,2019,10.0,Risaralda,12276,81.45975887911372
APÍA,66045,2020,2.0,Risaralda,12221,16.365272890925457
APÍA,66045,2021,2.0,Risaralda,12315,16.24035728786033
AQUITANIA,15047,2010,4.0,Boyacá,15502,25.80312217778351
AQUITANIA,15047,2011,2.0,Boyacá,15426,12.96512381693245
AQUITANIA,15047,2012,3.0,Boyacá,15406,19.472932623653122
AQUITANIA,15047,2013,2.0,Boyacá,15389,12.996296055624146
AQUITANIA,15047,2014,2.0,Boyacá,15375,13.008130081300813
AQUITANIA,15047,2015,4.0,Boyacá,15341,26.073919561958153
AQUITANIA,15047,2016,1.0,Boyacá,15315,6.52954619653934
AQUITANIA,15047,2017,1.0,Boyacá,15335,6.521030322791001
AQUITANIA,15047,2018,2.0,Boyacá,15377,13.006438186902516
AQUITANIA,15047,2019,3.0,Boyacá,15460,19.404915912031047
AQUITANIA,15047,2020,3.0,Boyacá,15546,19.297568506368197
AQUITANIA,15047,2021,2.0,Boyacá,15656,12.774655084312725
ARACATACA,47053,2010,7.0,Magdalena,35285,19.838458268386
ARACATACA,47053,2011,14.0,Magdalena,35771,39.13784909563613
ARACATACA,47053,2012,12.0,Magdalena,36266,33.088843544918106
ARACATACA,47053,2013,5.0,Magdalena,36741,13.608774938080076
ARACATACA,47053,2014,15.0,Magdalena,37205,40.317161671818305
ARACATACA,47053,2015,10.0,Magdalena,37659,26.554077378581482
ARACATACA,47053,2016,13.0,Magdalena,38193,34.03765087843322
ARACATACA,47053,2017,11.0,Magdalena,38877,28.294364277078994
ARACATACA,47053,2018,13.0,Magdalena,39857,32.61660436058911
ARACATACA,47053,2019,7.0,Magdalena,40726,17.188037126160193
ARACATACA,47053,2020,10.0,Magdalena,41492,24.10103152414923
ARACATACA,47053,2021,13.0,Magdalena,42128,30.85833649829092
ARANZAZU,17050,2010,2.0,Caldas,11680,17.123287671232877
ARANZAZU,17050,2011,3.0,Caldas,11533,26.01231249458077
ARANZAZU,17050,2012,1.0,Caldas,11430,8.748906386701663
ARANZAZU,17050,2013,1.0,Caldas,11183,8.942144326209425
ARANZAZU,17050,2014,1.0,Caldas,11061,9.040773890245005
ARANZAZU,17050,2015,2.0,Caldas,10944,18.27485380116959
ARANZAZU,17050,2017,2.0,Caldas,10596,18.87504718761797
ARANZAZU,17050,2019,2.0,Caldas,10533,18.98794265641318
ARANZAZU,17050,2021,3.0,Caldas,10646,28.179597971068947
ARATOCA,68051,2010,1.0,Santander,7935,12.60239445494644
ARAUCA (CT),81001,2010,12.0,Arauca,74997,16.000640025601026
ARAUCA (CT),81001,2011,12.0,Arauca,75564,15.88057805304113
ARAUCA (CT),81001,2012,5.0,Arauca,76116,6.568921120395186
ARAUCA (CT),81001,2013,14.0,Arauca,76798,18.229641396911376
ARAUCA (CT),81001,2014,31.0,Arauca,77560,39.96905621454358
ARAUCA (CT),81001,2015,13.0,Arauca,78436,16.57402213269417
ARAUCA (CT),81001,2016,12.0,Arauca,79833,15.031378001578295
ARAUCA (CT),81001,2017,15.0,Arauca,81824,18.33202972233086
ARAUCA (CT),81001,2018,27.0,Arauca,85585,31.547584272945027
ARAUCA (CT),81001,2019,32.0,Arauca,91875,34.82993197278912
ARAUCA (CT),81001,2020,26.0,Arauca,96814,26.855620054950734
ARAUCA (CT),81001,2021,59.0,Arauca,99143,59.51000070605085
ARAUQUITA,81065,2010,42.0,Arauca,42027,99.93575558569492
ARAUQUITA,81065,2011,12.0,Arauca,42544,28.206092515983453
ARAUQUITA,81065,2012,34.0,Arauca,43090,78.90461824089115
ARAUQUITA,81065,2013,17.0,Arauca,43706,38.89626138287649
ARAUQUITA,81065,2014,21.0,Arauca,44350,47.350620067643746
ARAUQUITA,81065,2015,13.0,Arauca,45049,28.857466314457593
ARAUQUITA,81065,2016,14.0,Arauca,46085,30.378648150157314
ARAUQUITA,81065,2017,13.0,Arauca,47442,27.401880190548457
ARAUQUITA,81065,2018,32.0,Arauca,49841,64.20416925824121
ARAUQUITA,81065,2019,25.0,Arauca,53407,46.81034321343644
ARAUQUITA,81065,2020,15.0,Arauca,56209,26.686117881478054
ARAUQUITA,81065,2021,31.0,Arauca,57562,53.854973767416006
ARBELÁEZ,25053,2010,2.0,Cundinamarca,11849,16.879061524179257
ARBELÁEZ,25053,2013,2.0,Cundinamarca,11317,17.672528055138287
ARBELÁEZ,25053,2014,2.0,Cundinamarca,11199,17.858737387266718
ARBELÁEZ,25053,2015,1.0,Cundinamarca,11059,9.042408897730356
ARBELÁEZ,25053,2017,3.0,Cundinamarca,10866,27.60905577029266
ARBELÁEZ,25053,2018,1.0,Cundinamarca,10860,9.208103130755065
ARBELÁEZ,25053,2020,1.0,Cundinamarca,10959,9.124920156948626
ARBELÁEZ,25053,2021,1.0,Cundinamarca,11394,8.77654906090925
ARBOLEDA,52051,2011,3.0,Nariño,8274,36.25815808556926
ARBOLEDA,52051,2012,3.0,Nariño,8284,36.2143891839691
ARBOLEDA,52051,2013,2.0,Nariño,8313,24.058703235895585
ARBOLEDA,52051,2014,1.0,Nariño,8365,11.95457262402869
ARBOLEDA,52051,2016,1.0,Nariño,8398,11.907597046915932
ARBOLEDA,52051,2018,1.0,Nariño,8443,11.844131232974062
ARBOLEDA,52051,2020,1.0,Nariño,8420,11.876484560570072
ARBOLEDA,52051,2021,2.0,Nariño,8418,23.758612497030175
ARBOLEDAS,54051,2012,4.0,Norte de Santander,9399,42.55771890626662
ARBOLEDAS,54051,2013,1.0,Norte de Santander,9367,10.675776662752215
ARBOLEDAS,54051,2015,1.0,Norte de Santander,9321,10.7284626113078
ARBOLEDAS,54051,2016,2.0,Norte de Santander,9324,21.45002145002145
ARBOLEDAS,54051,2019,1.0,Norte de Santander,9860,10.141987829614605
ARBOLEDAS,54051,2020,2.0,Norte de Santander,10056,19.88862370723946
ARBOLEDAS,54051,2021,2.0,Norte de Santander,10194,19.619383951343927
ARBOLETES,5051,2010,4.0,Antioquia,29052,13.768415255404102
ARBOLETES,5051,2011,6.0,Antioquia,29059,20.647647888778003
ARBOLETES,5051,2012,7.0,Antioquia,29049,24.09721505043203
ARBOLETES,5051,2013,6.0,Antioquia,28949,20.72610452865384
ARBOLETES,5051,2014,8.0,Antioquia,28913,27.669214540172238
ARBOLETES,5051,2015,5.0,Antioquia,28917,17.29086696406958
ARBOLETES,5051,2016,8.0,Antioquia,28981,27.604292467478693
ARBOLETES,5051,2017,11.0,Antioquia,29045,37.87226717163023
ARBOLETES,5051,2018,2.0,Antioquia,29295,6.827103601297149
ARBOLETES,5051,2019,4.0,Antioquia,29942,13.359161044686395
ARBOLETES,5051,2020,2.0,Antioquia,30510,6.555227794165847
ARBOLETES,5051,2021,1.0,Antioquia,30984,3.2274722437387036
ARCABUCO,15051,2012,2.0,Boyacá,5407,36.989088218975404
ARCABUCO,15051,2019,1.0,Boyacá,5911,16.91761123329386
ARENAL,13042,2012,4.0,Bolívar,7580,52.770448548812666
ARENAL,13042,2013,1.0,Bolívar,7535,13.271400132714001
ARENAL,13042,2014,1.0,Bolívar,7469,13.388673182487615
ARENAL,13042,2015,1.0,Bolívar,7396,13.520822065981612
ARENAL,13042,2016,2.0,Bolívar,7361,27.17022143730471
ARENAL,13042,2017,4.0,Bolívar,7393,54.10523468145543
ARENAL,13042,2018,1.0,Bolívar,7365,13.577732518669382
ARENAL,13042,2020,3.0,Bolívar,7775,38.58520900321543
ARENAL,13042,2021,3.0,Bolívar,7890,38.02281368821293
ARGELIA,5055,2010,1.0,Antioquia,8789,11.377858686995108
ARGELIA,5055,2011,1.0,Antioquia,8662,11.544677903486493
ARGELIA,5055,2012,1.0,Antioquia,8504,11.75917215428034
ARGELIA,5055,2013,2.0,Antioquia,8364,23.912003825920614
ARGELIA,5055,2015,2.0,Antioquia,8098,24.69745616201531
ARGELIA,5055,2016,1.0,Antioquia,7929,12.61193088661874
ARGELIA,5055,2018,2.0,Antioquia,7689,26.011184809468073
ARGELIA,5055,2019,4.0,Antioquia,7577,52.79134221987594
ARGELIA,5055,2020,6.0,Antioquia,7545,79.52286282306163
ARGELIA,5055,2021,2.0,Antioquia,7662,26.102845210127906
ARGELIA,19050,2010,34.0,Cauca,24121,140.95601343227892
ARGELIA,19050,2011,42.0,Cauca,24388,172.2158438576349
ARGELIA,19050,2012,28.0,Cauca,24639,113.64097568894842
ARGELIA,19050,2013,11.0,Cauca,24865,44.23889000603258
ARGELIA,19050,2014,11.0,Cauca,25095,43.833432954771865
ARGELIA,19050,2015,20.0,Cauca,25327,78.96711019860228
ARGELIA,19050,2016,33.0,Cauca,25582,128.99695098115865
ARGELIA,19050,2017,36.0,Cauca,25905,138.96931094383322
ARGELIA,19050,2018,31.0,Cauca,26144,118.57405140758874
ARGELIA,19050,2019,45.0,Cauca,26376,170.60964513193812
ARGELIA,19050,2020,80.0,Cauca,26588,300.8876184744998
ARGELIA,19050,2021,79.0,Cauca,26800,294.7761194029851
ARGELIA,76054,2010,9.0,Valle del Cauca,6437,139.81668479105173
ARGELIA,76054,2011,6.0,Valle del Cauca,6324,94.87666034155598
ARGELIA,76054,2012,5.0,Valle del Cauca,6155,81.23476848090982
ARGELIA,76054,2013,4.0,Valle del Cauca,5999,66.67777962993833
ARGELIA,76054,2014,8.0,Valle del Cauca,5864,136.4256480218281
ARGELIA,76054,2015,6.0,Valle del Cauca,5688,105.48523206751054
ARGELIA,76054,2016,1.0,Valle del Cauca,5564,17.972681524083395
ARGELIA,76054,2017,2.0,Valle del Cauca,5484,36.46973012399708
ARGELIA,76054,2018,6.0,Valle del Cauca,5397,111.1728738187882
ARGELIA,76054,2019,1.0,Valle del Cauca,5258,19.01863826550019
ARGELIA,76054,2020,2.0,Valle del Cauca,5177,38.6324125941665
ARGELIA,76054,2021,1.0,Valle del Cauca,5205,19.21229586935639
ARIGUANÍ,47058,2010,7.0,Magdalena,28439,24.614086289953935
ARIGUANÍ,47058,2011,4.0,Magdalena,28668,13.952839402818475
ARIGUANÍ,47058,2012,5.0,Magdalena,28816,17.351471404775126
ARIGUANÍ,47058,2013,11.0,Magdalena,28989,37.9454275759771
ARIGUANÍ,47058,2014,4.0,Magdalena,29126,13.733434045182998
ARIGUANÍ,47058,2015,3.0,Magdalena,29254,10.255007862172693
ARIGUANÍ,47058,2016,6.0,Magdalena,29417,20.39636944623857
ARIGUANÍ,47058,2017,4.0,Magdalena,29712,13.462574044157243
ARIGUANÍ,47058,2018,5.0,Magdalena,30218,16.546429280561256
ARIGUANÍ,47058,2019,9.0,Magdalena,31077,28.960324355632782
ARIGUANÍ,47058,2020,4.0,Magdalena,31794,12.580990123922753
ARIGUANÍ,47058,2021,5.0,Magdalena,32281,15.488987330008364
ARJONA,13052,2010,9.0,Bolívar,63032,14.278461733722555
ARJONA,13052,2011,9.0,Bolívar,63765,14.114326040931546
ARJONA,13052,2012,11.0,Bolívar,64485,17.058230596262696
ARJONA,13052,2013,17.0,Bolívar,65181,26.081219987419647
ARJONA,13052,2014,11.0,Bolívar,65855,16.703363450003796
ARJONA,13052,2015,9.0,Bolívar,66578,13.517978911952897
ARJONA,13052,2016,15.0,Bolívar,67351,22.271384240768512
ARJONA,13052,2017,18.0,Bolívar,68165,26.406513606689646
ARJONA,13052,2018,18.0,Bolívar,69503,25.8981626692373
ARJONA,13052,2019,21.0,Bolívar,71837,29.232846583237052
ARJONA,13052,2020,17.0,Bolívar,73730,23.057100230571002
ARJONA,13052,2021,10.0,Bolívar,74819,13.365588954677287
ARMENIA,5059,2011,1.0,Antioquia,5596,17.8699070764832
ARMENIA,5059,2012,5.0,Antioquia,5503,90.85953116481919
ARMENIA,5059,2013,4.0,Antioquia,5461,73.24665812122322
ARMENIA,5059,2014,1.0,Antioquia,5387,18.563207722294415
ARMENIA,5059,2015,3.0,Antioquia,5282,56.79666792881485
ARMENIA,5059,2016,6.0,Antioquia,5212,115.11895625479663
ARMENIA,5059,2017,3.0,Antioquia,5189,57.814607824243595
ARMENIA,5059,2018,4.0,Antioquia,5139,77.83615489394823
ARMENIA,5059,2019,4.0,Antioquia,5085,78.66273352999016
ARMENIA,5059,2020,1.0,Antioquia,5074,19.708316909735906
ARMENIA,5059,2021,3.0,Antioquia,5153,58.21851348728896
ARMENIA (CT),63001,2010,90.0,Quindio,280619,32.07195521329632
ARMENIA (CT),63001,2011,102.0,Quindio,281880,36.18561089825458
ARMENIA (CT),63001,2012,96.0,Quindio,283086,33.91195608401687
ARMENIA (CT),63001,2013,91.0,Quindio,284183,32.02161987170239
ARMENIA (CT),63001,2014,92.0,Quindio,285490,32.22529685803355
ARMENIA (CT),63001,2015,121.0,Quindio,287036,42.15499101158043
ARMENIA (CT),63001,2016,108.0,Quindio,289151,37.35072678289198
ARMENIA (CT),63001,2017,86.0,Quindio,291698,29.48254701780609
ARMENIA (CT),63001,2018,88.0,Quindio,295208,29.809490257716593
ARMENIA (CT),63001,2019,68.0,Quindio,300194,22.65201836145959
ARMENIA (CT),63001,2020,82.0,Quindio,304764,26.906065020802984
ARMENIA (CT),63001,2021,101.0,Quindio,308463,32.742987003303476
ARMERO,73055,2010,6.0,Tolima,13520,44.378698224852066
ARMERO,73055,2011,2.0,Tolima,13406,14.91869312248247
ARMERO,73055,2012,2.0,Tolima,13315,15.020653398422832
ARMERO,73055,2013,8.0,Tolima,13184,60.679611650485434
ARMERO,73055,2014,9.0,Tolima,13045,68.9919509390571
ARMERO,73055,2015,3.0,Tolima,12952,23.162445954292775
ARMERO,73055,2016,2.0,Tolima,12940,15.45595054095827
ARMERO,73055,2017,2.0,Tolima,12707,15.739356260328954
ARMERO,73055,2018,1.0,Tolima,12696,7.876496534341525
ARMERO,73055,2019,3.0,Tolima,12335,24.321037697608432
ARMERO,73055,2020,2.0,Tolima,12038,16.61405549094534
ARMERO,73055,2021,6.0,Tolima,12072,49.70178926441351
ARROYOHONDO,13062,2011,1.0,Bolívar,8435,11.855364552459989
ARROYOHONDO,13062,2013,1.0,Bolívar,8358,11.964584828906437
ARROYOHONDO,13062,2015,1.0,Bolívar,8170,12.239902080783354
ARROYOHONDO,13062,2018,1.0,Bolívar,8254,12.1153380179307
ARROYOHONDO,13062,2019,1.0,Bolívar,8504,11.75917215428034
ASTREA,20032,2010,4.0,Cesar,18131,22.06166234625779
ASTREA,20032,2011,6.0,Cesar,18250,32.87671232876713
ASTREA,20032,2012,2.0,Cesar,18422,10.856584518510477
ASTREA,20032,2013,4.0,Cesar,18595,21.511158913686476
ASTREA,20032,2014,3.0,Cesar,18776,15.977844056242011
ASTREA,20032,2015,2.0,Cesar,18983,10.535742506453143
ASTREA,20032,2016,5.0,Cesar,19232,25.998336106489184
ASTREA,20032,2017,1.0,Cesar,19580,5.107252298263535
ASTREA,20032,2018,2.0,Cesar,20120,9.940357852882704
ASTREA,20032,2019,4.0,Cesar,20617,19.4014648105932
ASTREA,20032,2020,6.0,Cesar,21062,28.487323141202165
ATACO,73067,2010,4.0,Tolima,19990,20.010005002501252
ATACO,73067,2011,7.0,Tolima,19881,35.20949650419999
ATACO,73067,2012,9.0,Tolima,19784,45.4913061059442
ATACO,73067,2013,5.0,Tolima,19710,25.367833587011667
ATACO,73067,2014,14.0,Tolima,19630,71.31940906775344
ATACO,73067,2015,10.0,Tolima,19571,51.096009401665725
ATACO,73067,2016,6.0,Tolima,19463,30.82772440014386
ATACO,73067,2017,6.0,Tolima,19352,31.00454733360893
ATACO,73067,2018,2.0,Tolima,19330,10.346611484738748
ATACO,73067,2019,3.0,Tolima,19195,15.629070070330815
ATACO,73067,2020,4.0,Tolima,19117,20.923785112726893
ATACO,73067,2021,7.0,Tolima,19171,36.51348390798602
ATRATO,27050,2010,2.0,Chocó,5258,38.03727653100038
ATRATO,27050,2011,2.0,Chocó,5419,36.90717844620779
ATRATO,27050,2012,6.0,Chocó,5562,107.87486515641855
ATRATO,27050,2013,3.0,Chocó,5694,52.68703898840885
ATRATO,27050,2014,2.0,Chocó,5798,34.494653328734046
ATRATO,27050,2015,3.0,Chocó,5911,50.75283369988157
ATRATO,27050,2016,8.0,Chocó,5953,134.38602385351925
ATRATO,27050,2017,7.0,Chocó,6008,116.51131824234355
ATRATO,27050,2018,8.0,Chocó,6063,131.94788058716807
ATRATO,27050,2019,6.0,Chocó,6145,97.64035801464605
ATRATO,27050,2020,4.0,Chocó,6208,64.43298969072166
ATRATO,27050,2021,10.0,Chocó,6259,159.76993129892955
AYAPEL,23068,2010,9.0,Córdoba,47642,18.890894588808194
AYAPEL,23068,2011,36.0,Córdoba,47570,75.67794828673534
AYAPEL,23068,2012,21.0,Córdoba,47474,44.23473901503981
AYAPEL,23068,2013,12.0,Córdoba,47375,25.329815303430077
AYAPEL,23068,2014,18.0,Córdoba,47285,38.06704028761764
AYAPEL,23068,2015,12.0,Córdoba,47165,25.442595144704757
AYAPEL,23068,2016,10.0,Córdoba,47045,21.25624402168137
AYAPEL,23068,2017,8.0,Córdoba,47036,17.00824900076537
AYAPEL,23068,2018,14.0,Córdoba,46968,29.80752853006302
AYAPEL,23068,2019,6.0,Córdoba,47057,12.750494081645662
AYAPEL,23068,2020,4.0,Córdoba,47247,8.466145998687747
AYAPEL,23068,2021,6.0,Córdoba,47633,12.596309281380556
BAGADÓ,27073,2010,2.0,Chocó,9687,20.646226902033654
BAGADÓ,27073,2011,1.0,Chocó,9900,10.1010101010101
BAGADÓ,27073,2012,2.0,Chocó,10067,19.866891824774015
BAGADÓ,27073,2013,2.0,Chocó,10194,19.619383951343927
BAGADÓ,27073,2015,1.0,Chocó,10541,9.48676596148373
BAGADÓ,27073,2016,2.0,Chocó,10693,18.703824932198632
BAGADÓ,27073,2017,1.0,Chocó,10850,9.216589861751151
BAGADÓ,27073,2018,3.0,Chocó,11011,27.24548179093634
BAGADÓ,27073,2019,2.0,Chocó,11149,17.93882859449278
BAGADÓ,27073,2020,1.0,Chocó,11262,8.87941751021133
BAHÍA SOLANO,27075,2010,2.0,Chocó,8963,22.313957380341403
BAHÍA SOLANO,27075,2011,6.0,Chocó,9067,66.1740377192015
BAHÍA SOLANO,27075,2012,9.0,Chocó,9298,96.79500967950096
BAHÍA SOLANO,27075,2013,5.0,Chocó,9501,52.626039364277446
BAHÍA SOLANO,27075,2014,6.0,Chocó,9642,62.22775357809583
BAHÍA SOLANO,27075,2015,5.0,Chocó,9796,51.04124132298898
BAHÍA SOLANO,27075,2016,7.0,Chocó,9962,70.26701465569163
BAHÍA SOLANO,27075,2017,3.0,Chocó,10077,29.770765108663294
BAHÍA SOLANO,27075,2018,12.0,Chocó,10123,118.54193420922651
BAHÍA SOLANO,27075,2019,9.0,Chocó,10207,88.17478201234448
BAHÍA SOLANO,27075,2020,17.0,Chocó,10279,165.38573791224826
BAHÍA SOLANO,27075,2021,10.0,Chocó,10362,96.50646593321753
BAJO BAUDÓ,27077,2010,1.0,Chocó,23986,4.169098640873843
BAJO BAUDÓ,27077,2011,1.0,Chocó,24769,4.037304695385361
BAJO BAUDÓ,27077,2012,6.0,Chocó,25565,23.469587326422843
BAJO BAUDÓ,27077,2013,7.0,Chocó,26339,26.576559474543455
BAJO BAUDÓ,27077,2014,1.0,Chocó,27096,3.6905816356657812
BAJO BAUDÓ,27077,2015,3.0,Chocó,27862,10.767353384538081
BAJO BAUDÓ,27077,2016,4.0,Chocó,28603,13.984547075481592
BAJO BAUDÓ,27077,2017,2.0,Chocó,29297,6.826637539679831
BAJO BAUDÓ,27077,2018,2.0,Chocó,29957,6.676235938178055
BAJO BAUDÓ,27077,2019,4.0,Chocó,30263,13.217460265010079
BAJO BAUDÓ,27077,2020,4.0,Chocó,30472,13.126804935678656
BAJO BAUDÓ,27077,2021,4.0,Chocó,30719,13.021257202382891
BALBOA,19075,2010,17.0,Cauca,20329,83.62437896600915
BALBOA,19075,2011,13.0,Cauca,20438,63.607006556414525
BALBOA,19075,2012,23.0,Cauca,20532,112.02026105591271
BALBOA,19075,2013,9.0,Cauca,20621,43.64482808787159
BALBOA,19075,2014,13.0,Cauca,20682,62.85659027173388
BALBOA,19075,2015,13.0,Cauca,20740,62.680810028929606
BALBOA,19075,2016,18.0,Cauca,20851,86.3267948779435
BALBOA,19075,2017,15.0,Cauca,21010,71.39457401237506
BALBOA,19075,2018,16.0,Cauca,21108,75.8006443054766
BALBOA,19075,2019,18.0,Cauca,21270,84.6262341325811
BALBOA,19075,2020,15.0,Cauca,21437,69.97247749218641
BALBOA,19075,2021,15.0,Cauca,21608,69.41873380229545
BALBOA,66075,2010,3.0,Risaralda,7018,42.74722143060701
BALBOA,66075,2011,3.0,Risaralda,6901,43.4719605854224
BALBOA,66075,2012,5.0,Risaralda,6805,73.47538574577516
BALBOA,66075,2013,3.0,Risaralda,6719,44.64950141390088
BALBOA,66075,2014,3.0,Risaralda,6646,45.13993379476376
BALBOA,66075,2015,4.0,Risaralda,6595,60.65200909780137
BALBOA,66075,2016,1.0,Risaralda,6514,15.351550506601168
BALBOA,66075,2017,3.0,Risaralda,6510,46.08294930875576
BALBOA,66075,2018,3.0,Risaralda,6423,46.707146193367585
BALBOA,66075,2019,2.0,Risaralda,6348,31.5059861373661
